slope_deg,longitudinal_accel_mps2,speed_mps,turn_radius_m,yaw_rate_radps,lateral_accel_mps2,required_uphill_force_n,motor_torque_each_nm,continuous_torque_safety_factor,traction_safety_factor,resultant_lean_deg,inner_wheel_speed_mps,outer_wheel_speed_mps,head_combined_load_n,magnetic_retention_safety_factor,pass,check_continuous_torque,check_wheel_shell_traction,check_resultant_lean,check_wheel_speed,check_magnetic_head_combined_shock
2.0,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,6.311031268139883,0.21036770893799608,2.8521487590894683,17.746703389890026,2.6658386867378785,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
2.0,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,7.237331268139883,0.24124437560466278,2.4871046153765883,15.47531760678766,3.234100898280903,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
2.0,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,8.163631268139882,0.27212104227132944,2.204901153515888,13.719384955209971,3.806202319750563,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
2.0,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,9.089931268139884,0.30299770893799616,1.9802129927087362,12.321325287965472,4.380259748372007,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
2.0,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,10.016231268139883,0.3338743756046628,1.7970831062233232,11.181850438722902,4.955203584165831,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
2.0,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,10.942531268139883,0.3647510422713295,1.6449576024889725,10.235291748820275,5.53035993695142,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
2.0,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,11.868831268139884,0.39562770893799615,1.5165772933615063,9.436480936471595,6.105265970679585,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
2.5,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,6.107574051720377,0.20358580172401256,2.9471603369147483,18.337886540802877,2.5849009641892255,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
2.5,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,7.033874051720376,0.23446246839067925,2.559044968341092,15.922946469677907,3.1525564196959737,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
2.5,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,7.960174051720377,0.2653391350573459,2.2612570884816,14.070044106107733,3.7244408476703383,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
2.5,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,8.886474051720377,0.2962158017240126,2.025550279586456,12.603423961871284,4.298489006333761,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
2.5,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,9.812774051720377,0.32709246839067924,1.8343436733717757,11.413693967646605,4.873547464688326,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
2.5,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,10.739074051720376,0.3579691350573459,1.6761221603753107,10.429204553446379,5.448899463720972,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
2.5,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,11.665374051720375,0.3888458017240125,1.5430281035305002,9.601063755300892,6.02405837032448,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
2.5,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,12.591674051720377,0.4197224683906793,1.429516037825065,8.894766457578184,6.598668327322964,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.0,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,6.829951719890396,0.22766505732967987,2.6354505475609504,16.39835896260147,3.0710897628238425,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
3.0,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,7.756251719890397,0.25854172399634656,2.320708590960268,14.439964565975002,3.6427578345858236,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
3.0,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,8.682551719890396,0.2894183906630132,2.0731232684470804,12.899433670337391,4.216816164845552,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
3.0,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,9.608851719890396,0.32029505732967983,1.8732727410851668,11.655919277863259,4.792017828391039,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.0,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,10.535151719890395,0.3511717239963465,1.7085658069846257,10.631076132348781,5.36759888155713,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.0,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,11.461451719890395,0.38204839066301316,1.5704816841624434,9.771886034788537,5.943046765676437,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.0,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,12.387751719890396,0.4129250573296798,1.4530481726638336,9.041188629908298,6.517990362302387,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.0,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,13.314051719890395,0.44380172399634654,1.351955090658772,8.412165008543472,7.092143344653572,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.5,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,7.551809260793714,0.2517269753597905,2.3835347766858392,14.830883054934112,3.561102316952278,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
3.5,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,8.478109260793715,0.28260364202645716,2.123114888745236,13.210492641081466,4.135188168538612,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
3.5,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,9.404409260793713,0.31348030869312377,1.9139958184338774,11.909307314699682,4.710560619411048,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.5,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,10.330709260793714,0.3443569753597905,1.7423779476896293,10.84146278562436,5.286403667157789,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.5,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,11.257009260793716,0.3752336420264572,1.5990037480639725,9.949356654620274,5.86217645326154,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.5,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,12.183309260793713,0.4061103086931238,1.4774310997689752,9.192904620784736,6.437491341476297,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.5,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,13.109609260793714,0.4369869753597905,1.373038634632059,8.543351504377258,7.012051771129905,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
3.5,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,14.035909260793716,0.46786364202645725,1.2824249334725406,7.979532919384698,7.585618369267766,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
