time_s,x_m,y_m,heading_deg,left_mps,right_mps
1.0100000000000007,0.05725252416207559,0.29570082400270015,21.70077649057989,0.241875,0.35812499999999997
1.0200000000000007,0.05837224707044858,0.29848402730258045,21.915635663753946,0.241875,0.35812499999999997
1.0300000000000007,0.05950239909369192,0.3012630120820204,22.130494836928005,0.241875,0.35812499999999997
1.0400000000000007,0.060642964339061405,0.30403773926159233,22.345354010102064,0.241875,0.35812499999999997
1.0500000000000007,0.061793926767377064,0.30680816982174103,22.56021318327612,0.241875,0.35812499999999997
1.0600000000000007,0.06295527019324872,0.30957426480333233,22.775072356450178,0.241875,0.35812499999999997
1.0700000000000007,0.06412697828530359,0.3123359853082012,22.989931529624233,0.241875,0.35812499999999997
1.0800000000000007,0.06530903456641593,0.31509329249969853,23.20479070279829,0.241875,0.35812499999999997
1.0900000000000007,0.06650142241393876,0.3178461476032374,23.41964987597235,0.241875,0.35812499999999997
1.1000000000000008,0.06770412505993764,0.3205945119068382,23.634509049146406,0.241875,0.35812499999999997
1.1100000000000008,0.06891712559142643,0.3233383467616733,23.849368222320464,0.241875,0.35812499999999997
1.1200000000000008,0.07014040695060514,0.3260776135826102,24.06422739549452,0.241875,0.35812499999999997
1.1300000000000008,0.07137395193509981,0.32881227384875444,24.27908656866858,0.241875,0.35812499999999997
1.1400000000000008,0.07261774319820444,0.33154228910399103,24.493945741842634,0.241875,0.35812499999999997
1.1500000000000008,0.07387176324912487,0.3342676209575255,24.708804915016692,0.241875,0.35812499999999997
1.1600000000000008,0.0751359944532248,0.3369882310844235,24.92366408819075,0.241875,0.35812499999999997
1.1700000000000008,0.07641041903227377,0.33970408122615,25.138523261364806,0.241875,0.35812499999999997
1.1800000000000008,0.07769501906469714,0.3424151331911071,25.353382434538865,0.241875,0.35812499999999997
1.1900000000000008,0.07898977648582811,0.34512134885517126,25.56824160771292,0.241875,0.35812499999999997
1.2000000000000008,0.0802946730881618,0.3478226901622293,25.78310078088698,0.241875,0.35812499999999997
1.2100000000000009,0.08160969052161123,0.35051911912471356,25.997959954061038,0.241875,0.35812499999999997
1.2200000000000009,0.08293481029376541,0.3532105978241363,26.212819127235093,0.241875,0.35812499999999997
1.2300000000000009,0.0842700137701494,0.3558970884116225,26.427678300409152,0.241875,0.35812499999999997
1.2400000000000009,0.08561528217448629,0.35857855310844267,26.642537473583207,0.241875,0.35812499999999997
1.2500000000000009,0.08697059658896134,0.36125495420654363,26.857396646757266,0.241875,0.35812499999999997
1.260000000000001,0.08833593795448791,0.3639262540690791,27.07225581993132,0.241875,0.35812499999999997
1.270000000000001,0.08971128707097556,0.36659241513093876,27.28711499310538,0.241875,0.35812499999999997
1.280000000000001,0.0910966245976,0.36925339989927664,27.50197416627944,0.241875,0.35812499999999997
1.290000000000001,0.0924919310530751,0.37190917095403825,27.716833339453494,0.241875,0.35812499999999997
1.300000000000001,0.09389718681592682,0.3745596909484869,27.931692512627553,0.241875,0.35812499999999997
1.310000000000001,0.09531237212476915,0.3772049226097289,28.146551685801608,0.241875,0.35812499999999997
1.320000000000001,0.096737467078582,0.3798448287392375,28.361410858975667,0.241875,0.35812499999999997
1.330000000000001,0.09817245163699106,0.3824793722133763,28.576270032149726,0.241875,0.35812499999999997
1.340000000000001,0.09961730562054966,0.38510851598392115,28.79112920532378,0.241875,0.35812499999999997
1.350000000000001,0.10107200871102243,0.38773222307858113,29.005988378497843,0.241875,0.35812499999999997
1.360000000000001,0.10253654045167114,0.3903504566015184,29.220847551671902,0.241875,0.35812499999999997
1.370000000000001,0.10401088024754233,0.3929631797338672,29.435706724845964,0.241875,0.35812499999999997
1.380000000000001,0.10549500736575693,0.39557035573425153,29.650565898020023,0.241875,0.35812499999999997
1.390000000000001,0.10698890093580177,0.3981719479393019,29.865425071194085,0.241875,0.35812499999999997
1.400000000000001,0.10849253994982316,0.4007679197641707,30.080284244368144,0.241875,0.35812499999999997
1.410000000000001,0.11000590326292224,0.403358234703047,30.295143417542207,0.241875,0.35812499999999997
1.420000000000001,0.11152896959345236,0.40594285632966964,30.510002590716265,0.241875,0.35812499999999997
1.430000000000001,0.11306171752331834,0.4085217482978396,30.724861763890328,0.241875,0.35812499999999997
1.440000000000001,0.11460412549827767,0.4110948743419311,30.939720937064386,0.241875,0.35812499999999997
1.450000000000001,0.11615617182824363,0.41366219827740147,31.154580110238445,0.241875,0.35812499999999997
1.460000000000001,0.11771783468759028,0.4162236840013002,31.369439283412508,0.241875,0.35812499999999997
1.470000000000001,0.1192890921154594,0.4187792954927766,31.584298456586566,0.241875,0.35812499999999997
1.480000000000001,0.1208699220160693,0.4213289968135861,31.79915762976063,0.241875,0.35812499999999997
1.490000000000001,0.12246030215902556,0.42387275210859593,32.01401680293469,0.241875,0.35812499999999997
1.500000000000001,0.12406021017963362,0.4264105256062891,32.228875976108746,0.241875,0.35812499999999997
1.5100000000000011,0.1256696235792133,0.42894228161926773,32.44373514928281,0.241875,0.35812499999999997
1.5200000000000011,0.1272885197254152,0.43146798454475455,32.65859432245687,0.241875,0.35812499999999997
1.5300000000000011,0.12891687585253894,0.4339875988650938,32.87345349563093,0.241875,0.35812499999999997
1.5400000000000011,0.13055466906185334,0.4365010891482506,33.08831266880499,0.241875,0.35812499999999997
1.5500000000000012,0.13220187632191835,0.43900842004830926,33.30317184197905,0.241875,0.35812499999999997
1.5600000000000012,0.13385847446890903,0.4415095563059704,33.51803101515311,0.241875,0.35812499999999997
1.5700000000000012,0.13552444020694124,0.44400446274904654,33.732890188327175,0.241875,0.35812499999999997
1.5800000000000012,0.13719975010839924,0.44649310429295697,33.94774936150123,0.241875,0.35812499999999997
1.5900000000000012,0.13888438061426517,0.44897544594122096,34.16260853467529,0.241875,0.35812499999999997
1.6000000000000012,0.14057830803445026,0.45145145278595,34.377467707849355,0.241875,0.35812499999999997
1.6100000000000012,0.14228150854812813,0.45392109000833863,34.59232688102342,0.241875,0.35812499999999997
1.6200000000000012,0.14399395820406957,0.45638432287915415,34.80718605419747,0.241875,0.35812499999999997
1.6300000000000012,0.14571563292097955,0.45884111675922484,35.022045227371535,0.241875,0.35812499999999997
1.6400000000000012,0.14744650848783575,0.4612914370999273,35.2369044005456,0.241875,0.35812499999999997
1.6500000000000012,0.149186560564229,0.4637352494436721,35.45176357371966,0.241875,0.35812499999999997
1.6600000000000013,0.15093576468070566,0.4661725194243885,35.666622746893715,0.241875,0.35812499999999997
1.6700000000000013,0.15269409623911168,0.4686032127680074,35.88148192006778,0.241875,0.35812499999999997
1.6800000000000013,0.15446153051293848,0.4710272952929439,36.09634109324184,0.241875,0.35812499999999997
